part_number,description,category,original_image,original_resolution,final_image,final_resolution,image_source,image_status,matching_method,confidence,qa_status,notes
5024,DISCCUTTER,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223342,SX12L1X/QA060-060H200ZZM41 JCB,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223344,SEAL KIT           SX12 DE JT CRX,Seals & Seal Kits,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223353,COIL,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223358,SX14L2X/S240M19 - P2/T2 OBT.,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223360,BELLOWS            4TH6 DRT VER TP,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223361,SPARE PART         CARD-MONO 4TH6 N VER,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223362,FASTENING PLATE    4TH6 100X100 VER D3,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223363,SPARE PART         4TH6N GDE+JT+POUS PL,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223364,SPARE PART         4TH6N GDE+JT+POUS PL,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223365,KIT BOBINE 4TH6 12V+VIS+CON.DEUTSCH 2P,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223367,EC2000+/SH8 LW1 PSCH-4TH6-5,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223368,POIG.EC2000+10/SH18 LW4-4TH6-5,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223418,"INCHEINRICHTUNG, DREHDR., L",Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223420,Kit-seal,Seals & Seal Kits,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223427,SX14L2X/S257M19 - P/T2 OBT.,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223430,SX14L2X/EA110-080H200QQM19(JCB),Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223431,DIST UR G100 S - VB 25B/15L DO=15B,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223441,DIR.CON.VALVE BANK SB33-EHS2+EHR23-ZM B&,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223443,4 TH5 H 70-11/SL156PSA23RBB803 5 M05S020,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223444,HBCV - 8025 ZTS DIPPER,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223445,Valve HBCV Dipper 8030ZTS,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223456,PRESS RELIEF VALVE SX10-SX14C 270B,Hydraulic / Pump Drive,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223462,CAP OUTLET BODY,Body Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223468,LOT DE 50 CAPOTS ORANGE,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223469,LOT DE 100 DEMI-CAPOTS BLEU,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223474,SX14L2X/WA035-035E2Z1AQQM19,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223476,ASSEMBLY KIT       SX14 OBT ENTREE CD/CS,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223478,SUBASSEMBLY        SX14 PISTON CD Ã˜1.0,Engine Parts,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223480,SX/RS14 CDE RPN E2 S038/Q130R 4POS,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223482,SX14L2X/SEA050-050LH200ZZM19,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223483,Valve section dipper arm,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223484,SX14L2X/EA160-155H200QH270M19,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223485,SX14L2X/EA120-080H200H140H210M19,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223486,SX14C BAL L023,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223489,SX14 KIT JTS TRANCHE S,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223490,CAP NUT            VMA7.050 OBT C109,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223498,SX12L1X/EA045-070A2Z1BH300H265M41,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223502,SX14L2X/WA120-180E2Z1AQQM19,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223503,SX14L2X/EAQPE-170S2Z1AH300H170M19,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223506,SX12 BAL L010,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223509,083566035706020 A-VBC33-DC-342B-06-02,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223510,083566035706030 A-VBC33-DC-342B-06-03,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223512,SX14L2X/EA120-120A**Z1AH140H275M19,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
25/223519,EXCAVATOR VALVE -C/M,Category under review,None,N/A,/images/products/rre-image-coming-soon.png,640x640,placeholder,placeholder,none,none,approved,No reliable visual reference available in source PDF; standard placeholder assigned.
